MD5KEY_ORDERSALE,ChangeReceived,OrderNumber,TaxAmount,MealLocation,TransactionId,StoreNumber,date
E44DAFCC07732D18E1A4B182361335E3,0.0,7663,0.9,0,7664,12631,2015-05-07
E5075D905D03C4D932969CEBAA610CF0,0.0,10159,0.57,0,10159,4904,2015-05-07
E56C2C4CEF300EA3A9551A09AFC82618,0.0,10063,0.54,0,10063,4904,2015-05-07
E62EB2A8920B96D63917CA4902F69390,11.97,9995,0.63,0,9995,4904,2015-05-07
E70E84DB28E1D7A49E7AA7F5E0C83446,3.19,4613,0.56,0,4613,46673,2015-05-07
E7CA6B843E1FDA734209C609ABA3771A,0.04,10007,0.16,1,10007,4904,2015-05-07
E8E2AA531B7F827B4A607E04FED6B35F,4.0,10126,0.1,1,10126,4904,2015-05-07
E999938F39C6AC0D1FC26DFA96AA3DD1,10.15,4574,0.15,1,4574,46673,2015-05-07
E99E5A9404B130DCB4DBFEFBE84B1AF4,0.0,4688,0.38,0,4688,20974,2015-05-07
EA52AEED6A2AA30F1FC808DFEF5C4C4F,0.27,4629,0.18,1,4629,46673,2015-05-07
EA9A9768FF2652F35A453CC5A17F5622,0.0,4716,0.89,0,4716,20974,2015-05-07
EAA31DC35FAA158946331694B661A023,0.0,10016,0.0,1,10016,4904,2015-05-07
EAF9E1CC4CD7375E156FED2D3C9B4582,14.28,4580,0.47,0,4580,46673,2015-05-07
EC361EE6B2499C5E6DFB4239CAE2B820,0.0,7659,0.78,0,7660,12631,2015-05-07
EC7CE93BD3CE477D35E8062BB0C3D0C9,0.0,7560,0.52,0,7561,12631,2015-05-07
ECA6EFD5EE693FF13865DC3AAB38000C,0.0,4622,0.22,1,4622,46673,2015-05-07
ECE94F93F6BE7FC1446A28EA6F5EC7C4,0.0,10002,0.32,0,10002,4904,2015-05-07
EF92D73DE180BA1CF014FB3A94AE14D4,0.0,4573,0.79,0,4573,46673,2015-05-07
EF97154ED63FDD6AD3C18F2F1C7CBC62,0.0,4685,0.0,0,4685,20974,2015-05-07
EFFF4AA79C5F97549DE5FE4E3B77A15B,0.0,4618,1.6,0,4618,20974,2015-05-07
F0FBFB8F2BE25EDF2CCF4EA065D22573,3.96,4689,1.24,0,4689,20974,2015-05-07
F196F92D0137B686016A1528AE5649CF,0.0,10098,0.84,0,10098,4904,2015-05-07
F1C4A90E25F575496ABA9899273D2162,12.85,4624,0.55,0,4624,20974,2015-05-07
F30954D363914D22CE0361B0707AF837,0.0,10078,0.84,0,10078,4904,2015-05-07
F34A147E9AEA317D22DB64D503ACD2DC,0.0,4585,0.0,1,4585,46673,2015-05-07
F3D7FC57D80867F3F93501096FE83CA2,0.0,7656,0.54,0,7657,12631,2015-05-07
F41974991A6E7DEC40A1876E93568945,8.51,4645,0.89,0,4645,20974,2015-05-07
F421617693AB8797E887AF4EB35B7A9B,0.4,9996,0.0,1,9996,4904,2015-05-07
F55C71C2BA5B6EE0BEA4D1C77DE6E929,4.96,4562,1.24,0,4562,46673,2015-05-07
F60E79769AAE2FE50F3EE3845F0E6E13,0.72,7622,0.68,0,7623,12631,2015-05-07
F667A5A1AAB45DA1DC903E833DD2A1D3,0.49,10093,0.51,0,10093,4904,2015-05-07
F7145038336C3AFC81F838028CCAE7E4,11.01,7569,0.74,0,7570,12631,2015-05-07
F84E975B832FCE27D6A1B49AD685CAF1,8.11,10056,0.54,0,10056,4904,2015-05-07
F8854518CDFD5F828930F18AEB37324B,0.68,10044,0.57,0,10044,4904,2015-05-07
F8F3D97C2C34F58E66E2E1112D972B5F,2.3,10038,0.6,0,10038,4904,2015-05-07
F90448A5750194188246F6329B98BC62,0.0,7632,0.65,0,7633,12631,2015-05-07
FA1BB1281501E654866D33467D3BF1E8,0.0,4627,0.41,0,4627,20974,2015-05-07
FA1FF5D75DDDB791534126F1EFC404DD,0.0,10003,0.86,0,10003,4904,2015-05-07
FA6B16CF128AC746D1BBCF95C75716BC,16.01,7680,0.34,0,7681,12631,2015-05-07
FAD852BCEB2485B9BAF3A47705786977,5.86,4701,1.09,0,4701,20974,2015-05-07
FB4D15DA2F4E00391D7B39FFB7E3C2AA,0.0,4684,0.55,0,4684,20974,2015-05-07
FC181738C43FE44142CF611FF7CDC749,0.06,10143,0.54,0,10143,4904,2015-05-07
FCA2E1F7A69181859629E33C0DCE4FA0,12.1,7557,0.67,0,7558,12631,2015-05-07
FCF2C8BBFC06B24405985DCA62F9B596,12.26,4581,0.64,0,4581,46673,2015-05-07
FD0ABDD47229DE411188854987CC37F8,2.1,7607,0.65,0,7608,12631,2015-05-07
FE4700DA195F9D490807B19643274BA8,0.49,10132,0.51,0,10132,4904,2015-05-07
FE79A90E5BBF27F8C399863F7B31D620,0.0,7552,0.52,0,7553,12631,2015-05-07
FEC806699B128F17F341EC847625046F,0.0,7558,0.58,0,7559,12631,2015-05-07
FF7B37D52BC87C27553BACC38B8F6ABE,0.0,4649,1.69,0,4649,20974,2015-05-07
0183B6E5C05CA2C2E0870123F88FF013,0.0,7716,0.6,0,7717,12631,2015-05-08
0189B1C18C01EA165915ECC0D5AC1BCB,0.0,7774,0.83,0,7775,12631,2015-05-08
01B317AB558222C0057594C70395446F,0.0,4642,0.0,0,4642,46673,2015-05-08
01CD48890E1AD33E7D0F48E1023E72D6,0.0,10259,0.47,1,10259,4904,2015-05-08
03FA3CE9A68C835683CBA1AC59E2CC9C,0.0,10198,0.55,1,10198,4904,2015-05-08
04F584F88D8DA3924F9B0CC1062C1D45,0.0,4644,1.15,0,4644,46673,2015-05-08
053A6870059562F2B9BA870C59F4591D,0.0,4678,0.19,1,4678,46673,2015-05-08
063FB651A5FB8F7AB4067550B9ADB54D,0.0,7758,0.45,0,7759,12631,2015-05-08
06573924B237CBF03F00FC4E7CEB2C93,0.0,7744,0.0,0,7745,12631,2015-05-08
0666F2DE281F3D04C6585FEEAD914C04,0.0,4669,0.0,1,4669,46673,2015-05-08
067B56E11B00557ADEBF55494D1A06AE,0.0,10243,0.16,1,10243,4904,2015-05-08
06A1A9FBAAF6CF8F19DDBD42D1B1B27B,0.0,7735,0.71,0,7736,12631,2015-05-08
078B172E65F3998C8340AD8A7FC5760A,9.16,4764,0.84,0,4764,20974,2015-05-08
07E1517A036B14043E0AE5D3812D01C8,0.0,7752,0.98,0,7753,12631,2015-05-08
07E76D1C00F10698D8DA2DFE2370AE00,0.0,4731,2.15,0,4731,20974,2015-05-08
0923D4F0818BA128741FDB423F4EE326,0.0,4726,0.0,0,4726,20974,2015-05-08
093466F191FB2950010B26874C5DFE0A,0.0,7724,0.45,0,7725,12631,2015-05-08
09D4A7D2603F47BBE31D19A10DB77B4E,2.1,7753,0.65,0,7754,12631,2015-05-08
0A942D18BB8DBA1F1CB5180F492BEE86,0.54,10231,0.16,1,10231,4904,2015-05-08
0BD2447BA972DDA5294F3B37D1DB8CE5,0.0,7705,0.34,0,7706,12631,2015-05-08
0CCE4AC5A1F2352FF724ED2834E301A5,0.14,7766,0.81,0,7767,12631,2015-05-08
0D2175E9221195DF8026AF7BE98A3EC1,2.65,7759,0.6,0,7760,12631,2015-05-08
0E4013CDF391940D25F842DE909FDB70,0.66,10179,0.34,0,10179,4904,2015-05-08
0EAA6A78417934FBD1DBB3A472E14D83,0.0,4686,0.62,0,4686,46673,2015-05-08
0F9E9C8357C4E45D73D7556A301D2FDB,0.0,10174,0.0,1,10174,4904,2015-05-08
0FCD7E2BC1DF15C759136A9EC0CA661B,0.0,7775,1.07,0,7776,12631,2015-05-08
159DCFCFBFDF3B0D55F9FDCEC9A8E531,0.0,10204,1.25,0,10204,4904,2015-05-08
15BEAD8E34E5187F256F3257613EBF6F,0.0,4744,0.0,0,4744,20974,2015-05-08
16A7A4B676B23AB3C0D89B7D39EF4015,0.03,10263,0.47,1,10263,4904,2015-05-08
16EE162FDB2F3B817C5714920DB7E332,0.0,10252,0.12,1,10252,4904,2015-05-08
16EEF4D2315A1839DBAB72643C587BF3,0.0,7764,0.54,0,7765,12631,2015-05-08
193499519913BEE7C0A5B8F3DD77CEBA,0.0,4785,0.5,0,4785,20974,2015-05-08
1B6BD8798E341D79A9DF7F2683256A7B,0.38,7762,0.87,0,7763,12631,2015-05-08
1CDADAFFF2041DC0FCCA259E2B98EB9F,0.0,7787,0.65,0,7788,12631,2015-05-08
1D0E366494C0B7B4CCB178A643564B13,0.0,4738,1.66,0,4738,20974,2015-05-08
1DF4F51BFB3F7D95E237D2588C2A6971,10.06,4732,0.94,0,4732,20974,2015-05-08
1E4581A40C766B903C654C35008F42B3,0.0,7742,0.54,0,7743,12631,2015-05-08
1ED6DDA40B086E5348FAFD95A80AFBD9,0.0,4794,1.12,0,4794,20974,2015-05-08
1FEE2BB3B5369AD42F959B4839F1A866,6.98,10186,1.02,0,10186,4904,2015-05-08
23DD89607A2E7E5693F58A67719843DD,0.0,4677,0.0,1,4677,46673,2015-05-08
240A95D7A3A946821BEF38D11C785D80,4.85,4779,0.4,0,4779,20974,2015-05-08
2418B93177F86301F38AC3CC095BBE18,11.18,7760,0.72,0,7761,12631,2015-05-08
246D0C0EB72D2BCB4AAA994CCB94F71D,0.0,7729,0.57,0,7730,12631,2015-05-08
25055A714E0F2C5964991F5926CCA770,0.0,4755,0.65,0,4755,20974,2015-05-08
258CC7A31D5AD652E859A44018A87740,0.0,10197,0.47,0,10197,4904,2015-05-08
25AA0F999A23081417C28D5173CB6ED1,2.62,4787,0.18,0,4787,20974,2015-05-08
27C1352660A081A420611282FE1CC3D9,0.0,7791,1.23,0,7792,12631,2015-05-08
28486F783338184F159A46D5EF6DDC75,0.1,4742,0.61,0,4742,20974,2015-05-08
2880850F2AC4C7FCB6C82A35E672A5C7,0.52,7795,0.78,0,7796,12631,2015-05-08
28C3F2EF87A5EF0B1372A79DCFEE0DFD,0.4,10193,0.0,1,10193,4904,2015-05-08
290D5D0C63D1B3F131085925205A1936,0.0,7733,0.85,0,7734,12631,2015-05-08
2A443933DDEF57E99F7B2C67F54BDA2A,0.0,7692,0.78,0,7693,12631,2015-05-08
2A4A3FC7F3A04F2734FF5AB39E39ABE1,0.0,7701,1.26,0,7702,12631,2015-05-08
2AB2FA2A8DBBCDB43D5F6CEFDBCB97E3,0.0,4747,0.88,0,4747,20974,2015-05-08
2B04DBBEB7E0C08D86FD72539AAEA03D,0.0,10241,0.88,1,10241,4904,2015-05-08
2B0FACD696D27DFB49504A012A0DEA15,0.0,10206,0.47,1,10206,4904,2015-05-08
2B26DC805906D7BD2F33EDAE8E376DA6,1.86,10258,0.64,1,10258,4904,2015-05-08
2C03B36B12585ADAEDE229E139DB349F,0.0,7706,0.66,0,7707,12631,2015-05-08
2C0F8B40FCF9008EDDF4E814F6E2064E,0.0,7784,0.59,0,7785,12631,2015-05-08
2C50FA139C00E3CFC18681058CA12385,0.0,7751,0.34,0,7752,12631,2015-05-08
2C5383D6ED72A737735161C5D3234EC5,14.5,10244,0.0,1,10244,4904,2015-05-08
2D20B57F50C8CF6F5971EABF4AB8506B,2.68,4729,0.57,0,4729,20974,2015-05-08
2E4FCF21B7DF80198017AA3E72A25F72,11.05,10240,0.7,1,10240,4904,2015-05-08
2E9F1B25828D5432C49FD072041DAC20,0.0,4786,1.44,0,4786,20974,2015-05-08
3067004F18B93D05FA915A971D8BD5E4,11.6,4756,0.65,0,4756,20974,2015-05-08
30C0FA15B383809925B64CD373704B4F,0.0,7697,0.23,0,7698,12631,2015-05-08
3122BED9AB4AE68F8B02F868FEE04415,3.81,4680,1.34,0,4680,46673,2015-05-08
3233ABCA1A3D537F8322BD72CBDBE68A,0.0,10227,0.47,1,10227,4904,2015-05-08
327B62291F2F1A1BE96CE12540B6AC9A,38.89,4741,0.86,0,4741,20974,2015-05-08
32B4B2787BABDEE03BD7D28E71424D7D,13.17,4768,0.53,0,4768,20974,2015-05-08
32BA823EFC1D7E9EDBD59F6637E42EB0,0.0,7711,0.47,0,7712,12631,2015-05-08
334BE4E0E327C9D07A38640DF03EC97B,0.0,7747,0.5,0,7748,12631,2015-05-08
33611F49D491A6D7783C8E4E3ABF1F24,0.12,4801,0.38,0,4801,20974,2015-05-08
3428B547F5A51D9559363F25A52AA74F,17.29,10180,0.21,1,10180,4904,2015-05-08
363432FB4C6B2FA030A762B05DD2AAD5,0.0,7786,1.8,0,7787,12631,2015-05-08
367A9A4721DB1CC37A79F411F9FB7024,0.0,7700,0.0,0,7701,12631,2015-05-08
36B6355148C66B337E0D70562A40D6A0,0.0,10173,0.16,1,10173,4904,2015-05-08
38BFB59153CC98512B444B80CC077275,0.5,4675,0.95,0,4675,46673,2015-05-08
38E7415E6057EC7A4F716A6347FBFAA9,0.0,10257,0.57,1,10257,4904,2015-05-08
3A374B37DC46B13DA0C84E8DB60577F6,0.0,10217,1.4,1,10217,4904,2015-05-08
3AB30FFFCCA17D4EFFCCCB913A54DDA1,0.0,4664,0.0,1,4664,46673,2015-05-08
3C35C284DA9C6C7B6C8B0C411718733D,0.0,4753,1.78,0,4753,20974,2015-05-08
3EE750B05C3DDE802D3A5F996ACBAE7F,0.0,4663,0.0,0,4663,46673,2015-05-08
3EF2093F4D3BD369A85ED9527F7CCCDF,0.0,4775,0.41,0,4775,20974,2015-05-08
3F5BC53E17FDF9C2E848C63DE16A7100,0.0,4737,0.57,0,4737,20974,2015-05-08
3F7C9380A2A7840C904D2353052297F5,0.0,4795,0.57,0,4795,20974,2015-05-08
4023FAA2CF01BD31590BC91BE24B6E52,0.0,10236,0.0,1,10236,4904,2015-05-08
42613F929657AF2C6128D32155CBA308,6.29,4693,0.31,0,4693,46673,2015-05-08
42CADF8969E733F1D3BD0D78C47299EE,0.0,4748,0.5,0,4748,20974,2015-05-08
4443A2A5EF5F77D58AD16486B7DA831D,0.0,7721,0.83,0,7722,12631,2015-05-08
453BC346749BA4B16490D46FE3874C9D,13.15,7749,0.6,0,7750,12631,2015-05-08
458B4FC1A7B879004770C8FFE8B38FBA,0.0,10183,0.47,0,10183,4904,2015-05-08
45D52DE2FEB96AFA2AD5067962F4AFC9,12.85,4740,0.55,0,4740,20974,2015-05-08
4634AA32BC64683093BACB5738860A49,1.61,10194,0.94,1,10194,4904,2015-05-08
475F91B429E9F208C2241646CE8EA41A,2.9,4793,0.55,0,4793,20974,2015-05-08
47AA0B6AC3DBF16595F2C80085B747E4,0.0,10253,0.78,1,10253,4904,2015-05-08
49AD98E265CEB8EA4D5031D5DA4D7494,0.0,4771,0.33,0,4771,20974,2015-05-08
49F6F0E3C19D397BC856E1A87A45866C,0.0,4759,1.13,0,4759,20974,2015-05-08
4A88607C2068CB50323736EBD6A9C729,0.0,7763,0.38,0,7764,12631,2015-05-08
4B4AE0EDFB7735519DCC14944F40AC28,0.0,7703,0.63,0,7704,12631,2015-05-08
4D306587E8B39F94449A9685889E751D,0.0,4643,0.0,1,4643,46673,2015-05-08
4DD78542B1ADE7AEF09D6150A02FB30B,6.09,10176,0.21,1,10176,4904,2015-05-08
4DF7BDF8E038A4DDE889CA27480B50B8,0.0,7756,0.71,0,7757,12631,2015-05-08
4FE0BE0694E224903EFC369FF4D93421,0.0,7799,0.49,0,7800,12631,2015-05-08
505FA93315301FE509C6854FACFA0AFE,0.06,4770,0.09,0,4770,20974,2015-05-08
511D311D89CE976667CA1FED8CB12641,0.0,10195,0.0,1,10195,4904,2015-05-08
520F61F34243053A224CE107A7D0B25A,2.94,10245,0.16,1,10245,4904,2015-05-08
522C6326186D82C7A492406238DB7A38,0.94,7780,1.56,0,7781,12631,2015-05-08
52F7C5365D63EA1D1061A86A3BBD6FD9,0.0,7745,0.16,0,7746,12631,2015-05-08
5349E60DD452374B3E4DA19A64122532,0.0,10202,0.6,0,10202,4904,2015-05-08
540066FC7E9255F2038B7BAE6FF2AC28,3.03,10221,1.72,1,10221,4904,2015-05-08
54FEF19ABFD7F209EA3E392DE63EAFD9,0.0,4679,0.0,0,4679,46673,2015-05-08
5504DF2D3004FDED0CF72FCF9A48AB63,0.03,10187,0.47,1,10187,4904,2015-05-08
566F034FD3FA8C71ED2BB72C84B4C41B,0.0,4735,0.34,0,4735,20974,2015-05-08
5675A18B09208EA767BB50385575BBFF,2.92,4692,0.58,0,4692,46673,2015-05-08
56C00A694DF06C7A0013CE39B107CFA2,2.1,7710,0.65,0,7711,12631,2015-05-08
575918089D1565DF5C77A35D2D6C8977,0.0,4661,0.0,1,4661,46673,2015-05-08
57657A91FDEA82F9DCBF7E879BDDB7C3,8.84,7720,0.91,0,7721,12631,2015-05-08
57B99C5BB7AC12F6730923198DD9F695,15.12,4790,0.38,0,4790,20974,2015-05-08
57C6049668ECEE72A8FBE739A38DF535,0.0,4761,0.0,0,4761,20974,2015-05-08
58CCD88FDD10BB4EC3274D50970854CD,0.0,7736,0.6,0,7737,12631,2015-05-08
58DDDA210468B5E903CB72A95D14C2E1,1.05,10172,0.7,0,10172,4904,2015-05-08
58FD593824A3D607A0F1C8FB1B4E2FC0,0.0,7734,0.75,0,7735,12631,2015-05-08
5A3038578C0F72F10DA8D4F29D6043EE,0.0,7712,0.38,0,7713,12631,2015-05-08
5A59283A7116CC41DAE385E68EAAD677,0.0,7789,1.42,0,7790,12631,2015-05-08
5AE9F050131B93AACF8AE5464FCA2B44,7.14,4681,1.06,0,4681,46673,2015-05-08
5DBEC2D373456D0B30AD726BD466BD03,0.0,7765,1.63,0,7766,12631,2015-05-08
5E44B4EE5424F75A6D793F6A00F826F1,0.0,7713,1.36,0,7714,12631,2015-05-08
5F78F45BC87377A604E23DD2983B05BB,0.0,4734,1.26,0,4734,20974,2015-05-08
5FEC420D4886E05FB08E1CC91D5F09AA,0.0,4688,0.0,1,4688,46673,2015-05-08
6125DDF7DCB3CC4942129866035E9906,11.49,4763,0.66,0,4763,20974,2015-05-08
625DE6F7AFB47F774424440BFEE18AC0,0.0,7719,0.38,0,7720,12631,2015-05-08
62A9EAD2A37B4FAE25D715D57906DECD,12.68,4749,0.57,0,4749,20974,2015-05-08
643D88850106680AB5DC7011CF7F4FAC,4.03,10169,0.47,0,10169,4904,2015-05-08
66DD6002149C33D1266CA02718BFD9DE,0.0,10170,0.42,0,10170,4904,2015-05-08
6A606A39AEFA6BE472D4C2262916B5E4,0.0,7748,0.43,0,7749,12631,2015-05-08
6B03AFE50261F2EB9E20917520676CA5,0.0,4797,0.51,0,4797,20974,2015-05-08
6D48A1E24EB10B38EFA89F6701CAE149,13.9,10222,0.1,1,10222,4904,2015-05-08
6F180142A7D489771ED08B14FE920E44,0.0,10233,0.83,1,10233,4904,2015-05-08
6F6AD42C4B008DA8AE4BD9D7AC42BF03,0.37,7802,0.38,0,7803,12631,2015-05-08
6F9C91C45D08BBB03BDD4408451D849C,0.0,4687,0.67,0,4687,46673,2015-05-08
6FD4AB31343794FAADB164F324F8D72F,9.6,4662,0.15,1,4662,46673,2015-05-08
70A8923DA0CB585FC7476A04B5DB2043,0.0,7750,0.54,0,7751,12631,2015-05-08
717CE58994EE8D6F77CEF65C23C861DE,0.25,10209,0.0,1,10209,4904,2015-05-08
722706864BBBE5853CD9D20CF6B8EDFE,0.0,4781,1.28,0,4781,20974,2015-05-08
726BF5B0C37617A59442F2D3B3847BBA,7.6,7803,0.2,0,7804,12631,2015-05-08
728853AB7B7BFE2377934DB643221940,0.45,4648,0.0,1,4648,46673,2015-05-08
72F49C727B452B839FA6C593D6BF0D15,14.03,10200,0.47,1,10200,4904,2015-05-08
7308F944CCA7B1DE3553D5B08DFEB106,0.03,10246,0.47,1,10246,4904,2015-05-08
73E401483E7D77624CB597E31D681D9D,0.0,7776,1.18,0,7777,12631,2015-05-08
7413672C4EE2A123080B98B836CF97A1,0.0,7772,0.14,0,7773,12631,2015-05-08
750A907503FB123238DEB0EE10938078,0.0,4798,1.31,0,4798,20974,2015-05-08
76EAD7BDC557AD5CBBF46AECF9669471,0.0,4645,0.76,0,4645,46673,2015-05-08
7838C6B33477225D1CDE77037137B17A,0.0,10230,0.12,1,10230,4904,2015-05-08
797D0E6296F0EB7FC73D8F8EE974E561,4.01,7805,0.49,0,7806,12631,2015-05-08
79BA223DC9445A09BDD0D830CE051285,3.34,4685,0.96,0,4685,46673,2015-05-08
7A1A69AC291A5FECA55AA63C9B8FCC53,0.0,7792,1.36,0,7793,12631,2015-05-08
7A9A2765AB141F2773BADCEB10C472BA,0.0,7709,0.74,0,7710,12631,2015-05-08
7B7F4D2EE82594DFCC8C8DBB5282992E,9.65,10226,0.0,1,10226,4904,2015-05-08
7C3560F91941DA65F230D90D5739F863,0.2,4665,1.3,0,4665,46673,2015-05-08
7C6A4E2D213F8498FA33FCA9BF05C960,0.0,7790,0.54,0,7791,12631,2015-05-08
7C8FE604692E4B93FF623A3ACBD4CA3A,4.03,10225,0.47,1,10225,4904,2015-05-08
7CD761FA5CCE546A9A3E6443D14E4CE0,0.0,7767,0.54,0,7768,12631,2015-05-08
7F04572CD2693B664B726E5C936C9EC5,0.0,7731,0.75,0,7732,12631,2015-05-08
7F302D535A3F64E113E032D9D13F904C,0.0,7696,2.58,0,7697,12631,2015-05-08
80C75B18CC19742358EA49D46FBB8480,0.0,4733,1.13,0,4733,20974,2015-05-08
81A9ECDDC113DEE7FBB6B81334C648F0,4.55,10264,0.0,1,10264,4904,2015-05-08
823AFC1EB435BF2B877C420F9497D93F,0.0,10242,0.47,1,10242,4904,2015-05-08
8303D6640BCE742A2932D8C101F0885E,0.0,7698,0.45,0,7699,12631,2015-05-08
83580E3BAF2FF60D7371615E8CFEED38,1.01,7796,0.74,0,7797,12631,2015-05-08
83AC69CCB34E239A20E006C6BCCADF14,42.54,7714,0.61,0,7715,12631,2015-05-08
83BEA51D50742709992F1BCD149750FB,0.0,7738,0.87,0,7739,12631,2015-05-08
8464838108FAAA6AA9E48AC7E44EED78,0.0,4776,0.75,0,4776,20974,2015-05-08
85F31599E7DF8188186D44459E235D21,0.0,4653,0.92,0,4653,46673,2015-05-08
861AF3A9D8E3CFCE5D7B44B9F28040D4,0.0,4780,0.52,0,4780,20974,2015-05-08
866395A8FA8021FEDDBD53B9DD37863B,0.0,7726,0.8,0,7727,12631,2015-05-08
866688B6E93AE4B795C32692026E891F,0.0,4754,0.65,0,4754,20974,2015-05-08
8676391A504F87BD3021F0B516CA04BA,0.0,4650,1.4,0,4650,46673,2015-05-08
87C5DD717A79FAEC7DC75ABBC1A03D6D,0.0,7702,0.54,0,7703,12631,2015-05-08
892C3D9A45B35982AE010826344C2E28,0.0,10235,0.47,1,10235,4904,2015-05-08
89BE91B040E150BA1914FCC5DA4328DC,0.0,7798,0.1,0,7799,12631,2015-05-08
89D614836BF4C9ED5B6DCF6BDCC26ED0,0.0,10205,0.47,0,10205,4904,2015-05-08
89ED60175B32D1EA65E1690D305E257F,9.65,7761,0.85,0,7762,12631,2015-05-08
8A5A63072C61325B978393889974967C,8.13,4782,0.92,0,4782,20974,2015-05-08
8A5F897EC41221CA3EFD16717D55F078,0.0,7793,0.44,0,7794,12631,2015-05-08
8BA81E4EC9651FA37CFD0C25F4C2E0D4,12.45,10232,0.0,1,10232,4904,2015-05-08
8CC67830284F5AEFB832138B5A7E7491,0.0,10251,0.0,1,10251,4904,2015-05-08
8CCE00E7FC84B32FF83C0810459593BA,13.52,10239,0.13,1,10239,4904,2015-05-08
8D3E36F73E8B9A4DC155B48423158111,2.71,4670,0.19,1,4670,46673,2015-05-08
90D3B5895951F1E03D2D16D8422C8905,7.78,7788,1.82,0,7789,12631,2015-05-08
919A9CF9B63EF10819A697107FCFC572,0.0,4762,2.66,0,4762,20974,2015-05-08
91FDA68DE82309058611D9370D12E9D5,1.45,7778,0.7,0,7779,12631,2015-05-08
9326B17969557F2ACD5E595135C49C84,0.0,7693,0.23,0,7694,12631,2015-05-08
938D6DBFAEC22162A0349D4A9BE10E02,0.0,4743,0.0,0,4743,20974,2015-05-08
956651675915385C38AD03E025150FD2,0.0,7694,0.6,0,7695,12631,2015-05-08
96F04ADD40D19EE6E50EDA387C995F9A,4.6,4656,0.15,1,4656,46673,2015-05-08
975845BCF82EC0E094C6A475E014AF6E,0.0,7707,0.65,0,7708,12631,2015-05-08
9796118EC204C4437BA2585FE1821C0B,0.7,4684,0.0,1,4684,46673,2015-05-08
9818E6FA7856330566F7202FC10C6A48,0.71,4751,1.49,0,4751,20974,2015-05-08
98B521CD0289143456DBBCB1960675C2,0.0,10224,0.42,1,10224,4904,2015-05-08
99D8675E9F691F15CE12F12514F7D4C0,12.68,10237,0.57,1,10237,4904,2015-05-08
9B32B8FF8BE274CE799EF980A321403E,0.0,4671,0.15,1,4671,46673,2015-05-08
9C3F20C63FF4B2057E9FCB314F6CA869,11.21,10208,0.69,1,10208,4904,2015-05-08
9D76553ABA41B29B72603AFC44976FA9,0.0,4683,0.65,1,4683,46673,2015-05-08
9DBB16A0A462D7C3EBA451EB1A29FC13,0.0,4689,0.99,0,4689,46673,2015-05-08
9E28FF5399DCA6E474EF536B24A8856C,3.22,7804,1.78,0,7805,12631,2015-05-08
9F09F5E7334E3A7F14554787BE523657,0.37,10207,0.13,1,10207,4904,2015-05-08
9F90CEFD45286591363110EDBB902C55,0.0,4765,1.84,0,4766,20974,2015-05-08
A011580B6D1052D5EBE639EA6656C8DB,0.69,4800,1.26,0,4800,20974,2015-05-08
A01E840B2E4965132E7D52659F8E1B19,0.0,10216,0.0,1,10216,4904,2015-05-08
A0B564C2552DA34F47E0132CFEB6DB91,13.39,4799,0.51,0,4799,20974,2015-05-08
A10B5657D6CF4A8E51159553EA2C8CC1,0.0,10256,0.0,1,10256,4904,2015-05-08
A197208AA8CA282ACCF926AA0D7D9E81,0.0,10191,0.39,1,10191,4904,2015-05-08
A1F1FF053BE2541E40C9A43757A88653,0.0,4767,1.07,0,4767,20974,2015-05-08
A2C4A305FB2C2844B1AD9B2544FDABFE,0.0,7806,0.6,0,7807,12631,2015-05-08
A2EA3F3D8EAB418216D1D79D5F8C072B,0.0,7770,0.72,0,7771,12631,2015-05-08
A512E2C0AB6E4BC133ECD9A60AAB17BE,0.15,10247,0.0,1,10247,4904,2015-05-08
A5729552DF7D39579D0BE6B8CEE2EECC,0.0,10218,0.57,1,10218,4904,2015-05-08
A677567AC30074815509FCA42B54BCE4,0.0,4657,0.54,0,4657,46673,2015-05-08
A758B5B3A31CE12500C25C5817842685,3.42,4796,1.28,0,4796,20974,2015-05-08
A76ECE91162A691C7094B3E8D9FCB336,0.0,10215,0.0,1,10215,4904,2015-05-08
A802D3516B4BD8CD8E1F56536CF4404C,0.0,4730,0.57,0,4730,20974,2015-05-08
A83B74905E9B75E51D6E8EE10D7F1436,0.0,4745,0.96,0,4745,20974,2015-05-08
A945DE8E5354C47CF56FA6D98B1A9FF7,6.94,4769,1.01,0,4769,20974,2015-05-08
A9AC97ED9A3654F8A5DE95846C024832,0.15,4658,0.15,1,4658,46673,2015-05-08
AC0D47B619C83406CFFE3DA20DD0564C,0.15,10262,0.1,1,10262,4904,2015-05-08
ACA6C00675C66C6B7DC2A20EFBB5914F,9.33,4727,0.82,0,4727,20974,2015-05-08
AD257BAE03A847D96C40B0EC43676E8D,0.0,10219,0.16,1,10219,4904,2015-05-08
AD502F7E901E6B0DDA937EC25206D0BA,0.68,10192,0.57,0,10192,4904,2015-05-08
ADACDEAA7261B1CCBDA58E0A92B8DEEF,0.0,4777,0.8,0,4777,20974,2015-05-08
ADC01898EB1E09C91CE563AFC7534BAE,0.0,7757,0.65,0,7758,12631,2015-05-08
AE243CD20832DC139C8B772EFFE395F7,0.0,4736,0.05,0,4736,20974,2015-05-08
B21B50FC888D5DC36D0899DB1758EEC0,13.12,4728,0.53,0,4728,20974,2015-05-08
B262FBB9C24C189913D2B19E65AA70C5,0.0,10184,0.4,0,10184,4904,2015-05-08
